2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
9.08657371132024e-05,8.928722854645624e-05,9.665032837548263e-05,7.719803401005854e-05,7.438609315543552e-05,8.432806368093312e-05,9.065639210198456e-05,9.607116963643368e-05,9.43336642562613e-05,7.965728898782663e-05,7.822269829669992e-05,0.00011396308443921095,0.00012026938600552683,0.00017614313470321844
0.00010426166482561101,0.00010246313094343098,0.00010793041378617776,7.948212823093775e-05,7.512297418611592e-05,9.979470641177719e-05,0.00010405242715987568,0.00010910830515069056,0.00010633861286587719,8.31863968587496e-05,8.440206985181594e-05,0.00012234133773024388,0.00012654463604256765,0.00018517919705212212
0.00011721590113428275,0.00011514365324111552,0.0001185834906838165,8.667376203496315e-05,7.658036111346163e-05,0.00011295311051687914,0.00011694907203080703,0.00012161661645948503,0.00011774053695842051,9.014762646168627e-05,9.032668364772918e-05,0.00012618664415411297,0.00012911298907042327,0.0001890131760251514
0.00012406416275981418,0.00012169233650490306,0.00012442680550388074,9.434614328928789e-05,8.040804868949598e-05,0.00012110104847191168,0.0001258783393053357,0.00012919930802597252,0.00012530809792102537,9.824300009717417e-05,9.520781695319494e-05,0.0001294255211184318,0.00013244867788192436,0.00019344661448461817
0.0001266018434636913,0.0001234060294500086,0.00012646357186726068,9.905137738429906e-05,8.454686381181762e-05,0.00012409825197790214,0.00012943382670480146,0.00013335867228689521,0.00012886475239178567,0.0001042244717662315,9.92851100775582e-05,0.00013239338463651038,0.00013495134150966933,0.00019780181850506277
0.00012937468394270613,0.00012577217423320367,0.00012877339032503615,0.00010156823168292502,8.902750985670488e-05,0.00012769984683093678,0.00013241949709606954,0.00013760653365975243,0.00013307402221161463,0.00010735573853673073,9.885189508261583e-05,0.00013192278856542195,0.00013396284615506312,0.0001957139695497375
0.0001328816318936725,0.00012991242416873476,0.00013119445222867647,0.00010303440263994653,9.291660418529594e-05,0.0001304412669682123,0.00013601126497920333,0.00014164286535042466,0.00013537503681623368,0.0001088006340755831,9.57638736114642e-05,0.00013053376793658027,0.00013255594559681092,0.0001932057986220608
0.00013094105253188412,0.00012880486703617538,0.00012893722158167348,0.00010041965858899718,9.045624029952412e-05,0.00012958521779065824,0.0001360198015635958,0.000140431965843223,0.00013341322350246795,0.00010582771202167043,9.266178478854447e-05,0.000127826088413716,0.00013027954764885884,0.00019021144995553737
0.0001291252100942992,0.00012650718942117489,0.0001273090220558335,9.711098496046644e-05,8.723238579029733e-05,0.00012768334467811647,0.00013534327725049216,0.0001394045359583246,0.0001294697605421381,0.00010266675561681121,9.122715266625835e-05,0.00012523317731424677,0.00012826815477782374,0.00018765870966350217
0.00012646688220143838,0.00012399202786014457,0.0001252763009086668,9.481166344478137e-05,8.578932710521486e-05,0.00012556281804070545,0.00013257955805342844,0.00013748565955564671,0.00012607378036704516,0.00010088339824625507,9.0743770721067e-05,0.00012238907046593567,0.00012566423642049643,0.0001840510177388734
0.00012406211789220428,0.00012214744179937293,0.0001235449483693885,9.34303302731068e-05,8.420503288925197e-05,0.0001234917978617554,0.000129713399843655,0.0001352689148249941,0.0001236418459659564,9.905055815176563e-05,9.311219761635259e-05,0.00012075249690175999,0.00012454355396272637,0.00018256871009916751
0.00012142219380783251,0.00012022230612896059,0.0001218783192895225,9.28843229879252e-05,8.453458246130628e-05,0.00011991083069974617,0.00012620059536615162,0.00013143547895192785,0.00012166614721923178,9.773233838618251e-05,9.475748337807284e-05,0.00011952964004341246,0.00012355277170223393,0.00018159242293392216
0.00012004190817115479,0.00012023237483016568,0.00012240824261346047,9.5416404581357e-05,8.709115025941693e-05,0.00011864222770168413,0.0001249435833143597,0.00013039725673630572,0.0001204362945857285,9.901690989949099e-05,9.408514321624463e-05,0.00011737420312917004,0.0001214407549722058,0.00017801858038181105
0.00011950206312214305,0.00012068748012463554,0.00012202596968130674,9.724367995806037e-05,9.054016286135161e-05,0.00011786662651912914,0.0001236417541945073,0.00012860788830231252,0.00011826619977757917,9.904264091593631e-05,9.247508527345908e-05,0.00011267800278273843,0.00011694631460581169,0.00017125466484223064
0.00011702368357895281,0.00011934834286435919,0.0001201044919800049,9.704137446992536e-05,9.165981264963546e-05,0.00011621847400619977,0.00012131766909365603,0.00012561193729340714,0.00011506858293047063,9.755024196210797e-05,9.302204768600784e-05,0.0001102053045290264,0.00011462553885484367,0.00016703780707752052
0.00011264766689378193,0.00011438850065073412,0.00011518146384845892,9.30844531482308e-05,9.104369823231656e-05,0.00011217750933432413,0.00011648596232751528,0.0001208633117749692,0.00010950449158050822,9.381924457753714e-05,9.225290036820944e-05,0.00010432022051978734,0.00010928452930172946,0.00015851255694728127
0.00011065187610652643,0.00011325879237552353,0.00011455445533540252,9.391760370689436e-05,9.279788446368632e-05,0.0001109398478728002,0.00011401035285369757,0.00011744214293554914,0.00010746333293554874,9.312054851559894e-05,8.599084844840582e-05,9.609047127289554e-05,0.00010147029017680219,0.00014637893913361532
0.00010529841270382673,0.0001080653562939405,0.0001112636719459098,9.214471152592621e-05,9.158203076306364e-05,0.00010629242908477783,0.00010712559754116663,0.0001120632453028458,0.00010292081272470597,9.03970193903101e-05,8.151747021249933e-05,9.042278799805373e-05,9.570783935533102e-05,0.00013795084468874199
9.549327251439011e-05,9.761605818330287e-05,0.0001036970950189938,8.523369501189454e-05,8.443428476546366e-05,9.577230666182441e-05,9.605364758412677e-05,0.00010249692334933811,9.564682948751803e-05,8.397020320585307e-05,7.871077596353779e-05,8.701313435265755e-05,9.208157549334048e-05,0.0001325015257417293
8.898036917688111e-05,8.962553690694711e-05,9.605365898402575e-05,7.886215979955624e-05,8.054314354512071e-05,8.830508251063002e-05,8.951675808558916e-05,9.610138816246011e-05,8.947971362048303e-05,7.798477291888108e-05,7.739480492539115e-05,8.485567805266623e-05,8.987950198669006e-05,0.00013006796472861276
8.53691329778102e-05,8.611357392661333e-05,9.254443391901659e-05,7.477906946375598e-05,7.959543266399564e-05,8.414860276901215e-05,8.560913657993382e-05,9.284642121618537e-05,8.508596590562857e-05,7.429336171345689e-05,7.786762645017069e-05,8.460755097824674e-05,8.963949515687401e-05,0.0001300190336483763
8.354920080500549e-05,8.401525659547352e-05,9.111647259573333e-05,7.194679262986576e-05,7.957701063822862e-05,8.25375800999285e-05,8.359663680940788e-05,9.076134292036217e-05,8.21164668857021e-05,7.182714275262121e-05,8.066829749499491e-05,8.647049372529265e-05,9.124454822428351e-05,0.00013293735945012555
8.344900229212074e-05,8.417232833427286e-05,9.116096997407926e-05,7.066334921051457e-05,7.940916551457364e-05,8.322448221107428e-05,8.391249043192945e-05,9.090596015206006e-05,8.087074518596006e-05,7.027338522111558e-05,8.728122086896886e-05,9.27472593782176e-05,9.722876977259881e-05,0.0001413064785817195
8.567586311929413e-05,8.626863192517164e-05,9.237251222995274e-05,7.009993930269771e-05,8.165869954990079e-05,8.530169069733195e-05,8.610425847469736e-05,9.261330687255297e-05,8.065056189189739e-05,6.99467992431558e-05,0.00010104705579309598,0.00010602527501832967,0.00010863013906827424,0.00015984739558747975
9.119905053361495e-05,9.162115348579503e-05,9.77951245638372e-05,6.936032784069872e-05,8.676160068736262e-05,9.072677343701185e-05,9.186645293961786e-05,9.773750550017644e-05,8.123970097601105e-05,7.002399229249175e-05,0.00011356862354675067,0.00011763304086721844,0.00011893136862974361,0.0001756593221201647
0.00010423303667907252,0.00010499037494590741,0.00010789805205647162,7.01717251210682e-05,9.89794975543942e-05,0.00010338186188109406,0.0001051963294684673,0.00011078543334515706,8.479238818021166e-05,7.105323295030439e-05,0.00012113404532762418,0.00012437331494321126,0.00012550182667316404,0.0001854143303975146
0.00011613416616864938,0.000117793735398294,0.00011814053950846376,7.485085528212647e-05,0.00011223312164788214,0.00011570690726876988,0.0001178816938756849,0.00012327431845864881,9.171725196014706e-05,7.575013310605325e-05,0.00012454955871057103,0.0001271738664126248,0.0001281192496040435,0.00018964516408281955
0.0001228965433545653,0.00012680925045732746,0.00012539361217885154,8.096570181059452e-05,0.00011986598099068005,0.0001234134126358589,0.00012663382702406972,0.00013136856650144076,0.00010019728423148017,8.278261783145387e-05,0.0001280538351018573,0.00013081097812536364,0.00013156954000103176,0.0001936112846171654
0.0001256755184364098,0.00013119517670226265,0.00012786119406894443,8.711535358433313e-05,0.0001236097460048869,0.000126470436445823,0.00013111766797621713,0.0001352883410202968,0.00010677104492088319,8.878190328112719e-05,0.00013118748630698343,0.00013394478763704187,0.0001341769478613061,0.00019704853174315498
0.00012833384632927061,0.0001347856755519961,0.00013029236901311792,9.15247430945447e-05,0.00012770762329217074,0.00012967391686206746,0.00013530486262072603,0.00013966139342954918,0.00011080773864536572,9.325712083365484e-05,0.000130399952366029,0.00013294869591955454,0.00013334173434519336,0.00019457239792576494
0.00013212912061323192,0.00013788079430243936,0.00013312402036240486,9.597763916134448e-05,0.0001313715595280539,0.00013278044713049253,0.00013883474026701436,0.00014303939294607436,0.00011272392839369504,9.71504215527269e-05,0.0001288247259787481,0.00013174638928088687,0.00013209807155192203,0.00018983588164539847
0.00012988794571278925,0.00013601002961853448,0.00013040765767519604,9.453974746610527e-05,0.00013012090866764908,0.00013144996105935429,0.00013786583793846849,0.00014123491524906795,0.00011074426238041072,9.629931870107414e-05,0.00012636289979299107,0.00012915660624953845,0.00013037441481372452,0.00018450052020477453
0.00012711919496899424,0.00013372846192546213,0.0001272665472855942,9.057630016092249e-05,0.00012774651423545666,0.00013002252484039668,0.000136292972264155,0.00013837494760728146,0.00010737605307123561,9.3532244778724e-05,0.00012404095459805467,0.00012735076064464732,0.00012906567377622593,0.0001822584139456529
0.00012421139322772647,0.00013206712622662305,0.00012363596573418701,8.9264577479789e-05,0.00012407234354081407,0.0001275410136100412,0.0001340350456923454,0.00013478541840857133,0.00010452358841481994,9.079486049073383e-05,0.00012120745312804775,0.00012434751828016422,0.000127116342799413,0.00018001692201271132
0.00012193136584269585,0.00012998491881741138,0.00012089330914159197,8.787236766896738e-05,0.00012226493812389516,0.00012504093745776287,0.00013067589973390656,0.0001322427452900623,0.0001021551302786862,8.943111661913208e-05,0.0001196183575207138,0.0001233721549634522,0.00012598120946220683,0.00018028059080916442
0.00011934665318379119,0.00012679716801588134,0.00011910330096722131,8.845535552724894e-05,0.00011920074117131579,0.00012189727734549209,0.00012757711959943818,0.00012966985364552683,0.00010150846582945704,8.873637917510855e-05,0.00011858541763750663,0.00012219293267560024,0.00012460468926577052,0.00017734319017952637
0.00011883952601653773,0.00012535734374355414,0.00011894756014301053,9.137682080214492e-05,0.00011817115462011511,0.00012064311373114783,0.00012627529047958577,0.0001286316314299047,0.00010261533319961,9.058109512334198e-05,0.00011579875450493596,0.00011995875951505077,0.00012211610193804925,0.00017290781659259265
0.00011784163062290998,0.00012315632566012248,0.00011821335340030257,9.398938952526485e-05,0.00011788868355835428,0.00011931881596731722,0.0001245103516564416,0.00012673218122252953,0.00010220868837724198,9.273260395996187e-05,0.00011089075453891032,0.00011511156058914116,0.00011744531352724045,0.00016539248798595342
0.00011524873849356574,0.00011947923598002529,0.00011601477838839193,9.411773386719997e-05,0.00011636170231144432,0.00011699407518875477,0.0001223313884902624,0.00012328079385708307,0.00010010206983404765,9.3538182705596e-05,0.00010871596176873665,0.000111887591443145,0.00011499351384075762,0.00015943364690525425
0.00011050669050622403,0.0001135608534116761,0.0001106791382030927,9.269289413893722e-05,0.00011126698874099004,0.00011253230561996099,0.0001166951086451309,0.0001174162413418122,9.56587312871971e-05,9.29265762377804e-05,0.00010300190254640001,0.00010487822431716336,0.00010985734008210609,0.00015021869277273653
0.00010980734578364065,0.00011214116654175906,0.00010856955794787395,9.437877320672903e-05,0.00010852620068520929,0.00011142872415010215,0.00011143657265936641,0.00011462102768436806,9.445069861977209e-05,9.437543039454742e-05,9.423645640702324e-05,9.664671305721617e-05,0.00010214522313382143,0.00013940618340914617
0.00010450091433596849,0.00010682690604571499,0.00010403891578901488,9.232743906359655e-05,0.00010220744584712478,0.00010601189248683242,0.00010358931745658393,0.00010942344120782326,9.14395433009689e-05,9.357381026682796e-05,8.8967202884959e-05,9.134639960547564e-05,9.614077429723674e-05,0.00013112577297794327
9.51211066093896e-05,9.719720021317132e-05,9.615074417314415e-05,8.454629141780136e-05,9.33341701026815e-05,9.664073245399371e-05,9.371675760668679e-05,0.00010127307304526797,8.541723266336252e-05,8.678675985213651e-05,8.57783918103648e-05,8.771215858816412e-05,9.243247754393155e-05,0.00012612153334833572
8.845688306874853e-05,8.944631402549659e-05,9.068161185280712e-05,7.936466052814967e-05,8.776662453754063e-05,8.998830209830257e-05,8.671889255095554e-05,9.415661016604529e-05,8.026176976904795e-05,8.181869436923318e-05,8.375893430478513e-05,8.534587404425859e-05,9.034715452571309e-05,0.0001216917501296399
8.427717367412737e-05,8.48147114711573e-05,8.71258668013454e-05,7.571881108606056e-05,8.684347635743823e-05,8.586688943142788e-05,8.243992962422753e-05,8.985910407185897e-05,7.665155719973188e-05,7.863992418375797e-05,8.422432589025052e-05,8.522995734269262e-05,9.00956737370542e-05,0.0001204327807726706
8.250836319156999e-05,8.253717125856699e-05,8.531360993780176e-05,7.405250996873345e-05,8.534719848680662e-05,8.276448470120789e-05,8.03143201105013e-05,8.659334479486051e-05,7.443583882614613e-05,7.70465804731057e-05,8.605357694938856e-05,8.726084567118757e-05,9.185391006942758e-05,0.00012009149186337533
8.2737388363878e-05,8.239016822097274e-05,8.410206768192829e-05,7.404815931307463e-05,8.51261341776025e-05,8.25272662544158e-05,8.020121036730101e-05,8.458812974639285e-05,7.321788799232191e-05,7.732170441817486e-05,9.250389362482639e-05,9.355481569877706e-05,9.718738860488205e-05,0.00012141425899413694
8.429148774739663e-05,8.437168861813355e-05,8.514775607305782e-05,7.659546820131231e-05,8.760696698089321e-05,8.404340154478262e-05,8.164175898353113e-05,8.432047994444453e-05,7.26585034074059e-05,7.979979923275454e-05,0.00010565163685070419,0.00010651014537495682,0.00010905027916604076,0.0001260483363839895
9.047721226732275e-05,8.974233384092609e-05,8.593252801843162e-05,8.42809014226135e-05,9.079397743858598e-05,9.017395131753116e-05,8.78542582751547e-05,8.530042357415855e-05,7.275570143811826e-05,8.688968391791778e-05,0.0001170196421330333,0.00011796968435029745,0.0001199261529755369,0.00013548042410482588
