2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0.438,0.583,0.57,0.529,0.346,0.613,0.372,0.327,0.579,0.501
0.422,0.589,0.569,0.544,0.361,0.624,0.385,0.329,0.59,0.526
0.379,0.554,0.53,0.516,0.329,0.59,0.363,0.299,0.554,0.503
0.301,0.477,0.45,0.445,0.261,0.511,0.303,0.237,0.477,0.443
0.202,0.363,0.328,0.334,0.172,0.392,0.22,0.157,0.357,0.333
0.1,0.221,0.185,0.201,0.082,0.242,0.128,0.076,0.209,0.179
0.023,0.075,0.053,0.064,0.018,0.086,0.038,0.013,0.065,0.046
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003,0.005,0.002,0.003,0.001,0.006,0.001,0.001,0.001,0.001
0.058,0.121,0.071,0.09,0.068,0.13,0.031,0.045,0.034,0.043
0.164,0.286,0.185,0.269,0.199,0.302,0.077,0.145,0.105,0.126
0.271,0.427,0.286,0.412,0.334,0.454,0.138,0.275,0.194,0.205
0.357,0.524,0.363,0.51,0.428,0.558,0.205,0.379,0.277,0.254
0.417,0.575,0.414,0.574,0.484,0.617,0.261,0.433,0.328,0.269
0.432,0.584,0.427,0.589,0.492,0.626,0.292,0.43,0.315,0.281
0.407,0.55,0.398,0.555,0.443,0.588,0.275,0.393,0.283,0.272
0.343,0.474,0.333,0.478,0.366,0.507,0.222,0.329,0.231,0.239
0.25,0.36,0.241,0.362,0.258,0.385,0.146,0.235,0.164,0.165
0.137,0.217,0.134,0.219,0.138,0.233,0.066,0.126,0.088,0.077
0.033,0.069,0.035,0.071,0.035,0.077,0.013,0.032,0.023,0.014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,0.004,0.001,0.003,0.001,0.005,0.001,0.001,0.0,0.0
0.021,0.113,0.06,0.105,0.066,0.122,0.066,0.025,0.038,0.029
0.076,0.278,0.184,0.272,0.197,0.29,0.195,0.074,0.124,0.108
0.14,0.421,0.301,0.427,0.338,0.435,0.321,0.132,0.196,0.219
0.195,0.52,0.397,0.535,0.442,0.544,0.413,0.186,0.23,0.31
0.24,0.571,0.464,0.597,0.497,0.61,0.468,0.231,0.233,0.354
0.254,0.58,0.486,0.611,0.505,0.619,0.461,0.252,0.229,0.363
0.237,0.545,0.445,0.575,0.46,0.581,0.41,0.239,0.198,0.345
0.2,0.469,0.368,0.497,0.388,0.501,0.334,0.188,0.154,0.296
0.143,0.354,0.261,0.38,0.267,0.38,0.241,0.115,0.105,0.217
0.077,0.208,0.131,0.233,0.129,0.232,0.127,0.055,0.053,0.117
0.017,0.062,0.03,0.074,0.031,0.076,0.028,0.012,0.012,0.026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,0.002,0.001,0.004,0.001,0.002,0.001,0.0,0.0,0.0
0.037,0.086,0.052,0.122,0.075,0.087,0.046,0.038,0.046,0.039
0.126,0.232,0.161,0.309,0.23,0.234,0.136,0.13,0.156,0.125
0.225,0.368,0.293,0.46,0.385,0.371,0.253,0.238,0.298,0.252
0.302,0.465,0.398,0.562,0.498,0.452,0.36,0.356,0.413,0.375
0.356,0.508,0.463,0.619,0.556,0.484,0.423,0.44,0.486,0.448
0.378,0.505,0.473,0.625,0.567,0.48,0.425,0.478,0.499,0.48
0.361,0.463,0.436,0.584,0.534,0.436,0.388,0.454,0.471,0.443
0.302,0.378,0.361,0.499,0.457,0.358,0.313,0.388,0.397,0.365
0.215,0.264,0.26,0.376,0.34,0.257,0.218,0.291,0.284,0.258
0.114,0.141,0.138,0.224,0.192,0.139,0.104,0.158,0.149,0.126
0.027,0.037,0.031,0.066,0.05,0.034,0.02,0.037,0.032,0.025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,0.001,0.0,0.002,0.001,0.001,0.0,0.0,0.001,0.0
0.052,0.073,0.021,0.051,0.074,0.05,0.048,0.031,0.065,0.021
0.168,0.214,0.07,0.133,0.248,0.148,0.165,0.103,0.182,0.064
0.299,0.339,0.117,0.21,0.414,0.241,0.311,0.191,0.292,0.109
0.417,0.424,0.155,0.274,0.521,0.308,0.429,0.257,0.371,0.145
0.477,0.467,0.171,0.321,0.58,0.356,0.491,0.3,0.416,0.161
0.481,0.469,0.164,0.338,0.592,0.365,0.5,0.296,0.436,0.156
0.442,0.435,0.151,0.318,0.559,0.33,0.472,0.276,0.426,0.135
0.367,0.352,0.145,0.269,0.479,0.262,0.403,0.22,0.367,0.108
0.262,0.239,0.126,0.2,0.358,0.181,0.3,0.151,0.266,0.073
0.139,0.123,0.085,0.11,0.206,0.098,0.175,0.083,0.153,0.035
0.027,0.028,0.025,0.019,0.053,0.026,0.045,0.017,0.043,0.006
0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
0.029,0.035,0.022,0.021,0.043,0.06,0.072,0.037,0.095,0.029
0.102,0.116,0.075,0.062,0.151,0.18,0.241,0.112,0.263,0.108
0.186,0.222,0.154,0.105,0.279,0.316,0.383,0.178,0.414,0.231
0.266,0.319,0.233,0.136,0.398,0.437,0.492,0.23,0.518,0.333
0.324,0.385,0.295,0.153,0.469,0.504,0.543,0.262,0.576,0.384
0.343,0.396,0.325,0.155,0.49,0.511,0.539,0.277,0.585,0.409
0.317,0.346,0.318,0.144,0.455,0.461,0.494,0.279,0.551,0.404
0.249,0.272,0.268,0.121,0.38,0.369,0.413,0.247,0.473,0.349
0.159,0.194,0.194,0.083,0.264,0.25,0.292,0.186,0.355,0.256
0.072,0.096,0.102,0.041,0.13,0.117,0.156,0.098,0.211,0.136
0.013,0.019,0.02,0.007,0.024,0.016,0.037,0.023,0.056,0.029
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
0.058,0.064,0.041,0.033,0.04,0.023,0.016,0.019,0.07,0.032
0.195,0.188,0.131,0.112,0.161,0.086,0.066,0.087,0.213,0.113
0.339,0.287,0.203,0.201,0.297,0.162,0.115,0.186,0.351,0.208
0.442,0.348,0.257,0.281,0.402,0.22,0.141,0.278,0.447,0.261
0.486,0.392,0.288,0.322,0.468,0.249,0.153,0.325,0.499,0.276
0.483,0.388,0.285,0.335,0.481,0.253,0.153,0.316,0.501,0.254
0.434,0.339,0.261,0.322,0.461,0.224,0.149,0.282,0.451,0.22
0.349,0.265,0.225,0.271,0.387,0.167,0.124,0.229,0.356,0.176
0.23,0.168,0.171,0.181,0.274,0.097,0.081,0.157,0.229,0.115
0.113,0.071,0.085,0.081,0.134,0.04,0.035,0.087,0.107,0.054
0.019,0.007,0.013,0.012,0.023,0.005,0.004,0.018,0.018,0.007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039,0.047,0.023,0.041,0.019,0.021,0.024,0.022,0.047,0.057
0.131,0.137,0.102,0.154,0.077,0.08,0.095,0.094,0.166,0.199
0.234,0.22,0.23,0.28,0.142,0.152,0.204,0.213,0.292,0.335
0.329,0.282,0.364,0.371,0.205,0.216,0.301,0.31,0.39,0.439
0.393,0.326,0.459,0.426,0.254,0.262,0.352,0.322,0.442,0.493
0.418,0.346,0.49,0.435,0.273,0.268,0.339,0.305,0.452,0.509
0.398,0.336,0.479,0.401,0.25,0.24,0.322,0.26,0.425,0.481
0.334,0.26,0.411,0.343,0.2,0.187,0.259,0.184,0.371,0.39
0.234,0.167,0.305,0.25,0.126,0.118,0.176,0.109,0.276,0.254
0.12,0.071,0.172,0.135,0.055,0.052,0.073,0.044,0.153,0.118
0.024,0.009,0.033,0.024,0.008,0.008,0.009,0.004,0.03,0.014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032,0.015,0.056,0.049,0.024,0.016,0.028,0.024,0.061,0.018
0.123,0.076,0.175,0.165,0.093,0.067,0.108,0.095,0.214,0.069
0.225,0.157,0.328,0.289,0.183,0.144,0.225,0.193,0.372,0.126
0.327,0.224,0.448,0.387,0.251,0.224,0.325,0.312,0.486,0.179
0.408,0.276,0.502,0.445,0.273,0.274,0.386,0.377,0.54,0.212
0.439,0.294,0.492,0.459,0.244,0.287,0.382,0.414,0.543,0.227
0.418,0.276,0.428,0.424,0.196,0.264,0.352,0.417,0.5,0.233
0.35,0.221,0.324,0.344,0.158,0.208,0.293,0.355,0.41,0.209
0.247,0.149,0.202,0.227,0.121,0.137,0.207,0.243,0.28,0.148
0.126,0.067,0.093,0.101,0.071,0.06,0.097,0.115,0.139,0.067
0.023,0.008,0.014,0.011,0.013,0.007,0.012,0.016,0.024,0.009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.043,0.023,0.042,0.018,0.033,0.022,0.017,0.023,0.047,0.029
0.175,0.101,0.161,0.076,0.125,0.087,0.073,0.097,0.178,0.105
0.317,0.239,0.312,0.146,0.219,0.168,0.164,0.216,0.331,0.199
0.431,0.374,0.417,0.204,0.296,0.248,0.277,0.295,0.441,0.273
0.509,0.462,0.48,0.253,0.342,0.293,0.319,0.35,0.501,0.29
0.536,0.478,0.498,0.264,0.351,0.303,0.32,0.356,0.511,0.256
0.514,0.444,0.473,0.236,0.319,0.285,0.293,0.324,0.472,0.195
0.435,0.351,0.404,0.181,0.253,0.232,0.253,0.259,0.394,0.139
0.317,0.227,0.297,0.118,0.169,0.15,0.183,0.161,0.281,0.092
0.177,0.102,0.159,0.054,0.089,0.063,0.084,0.068,0.148,0.041
0.032,0.01,0.024,0.006,0.012,0.007,0.011,0.008,0.025,0.004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067,0.01,0.024,0.011,0.03,0.042,0.024,0.019,0.051,0.024
0.246,0.04,0.109,0.054,0.108,0.163,0.096,0.079,0.189,0.1
0.416,0.074,0.218,0.118,0.193,0.297,0.207,0.152,0.337,0.206
0.53,0.112,0.309,0.174,0.265,0.407,0.345,0.214,0.46,0.34
0.596,0.162,0.377,0.206,0.327,0.471,0.42,0.246,0.526,0.429
0.61,0.203,0.408,0.218,0.36,0.49,0.41,0.258,0.542,0.445
0.575,0.215,0.393,0.209,0.351,0.462,0.366,0.234,0.507,0.431
0.494,0.201,0.346,0.178,0.29,0.392,0.298,0.18,0.429,0.366
0.37,0.151,0.244,0.125,0.19,0.284,0.193,0.107,0.312,0.259
0.217,0.077,0.12,0.057,0.083,0.153,0.081,0.047,0.169,0.125
0.039,0.01,0.018,0.006,0.007,0.022,0.009,0.006,0.027,0.017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.015,0.048,0.012,0.023,0.071,0.025,0.023,0.068,0.028
0.229,0.071,0.171,0.055,0.1,0.238,0.101,0.105,0.237,0.107
0.384,0.141,0.304,0.112,0.191,0.387,0.195,0.21,0.385,0.176
0.502,0.216,0.416,0.164,0.262,0.498,0.28,0.317,0.488,0.221
0.576,0.269,0.49,0.19,0.302,0.567,0.304,0.374,0.535,0.25
0.6,0.29,0.529,0.197,0.304,0.585,0.285,0.389,0.532,0.268
0.569,0.262,0.5,0.181,0.275,0.552,0.264,0.353,0.485,0.255
0.487,0.203,0.421,0.15,0.226,0.473,0.21,0.29,0.401,0.213
0.362,0.129,0.294,0.103,0.161,0.352,0.138,0.189,0.286,0.152
0.203,0.059,0.149,0.048,0.075,0.2,0.057,0.082,0.155,0.075
0.032,0.007,0.02,0.004,0.009,0.031,0.005,0.009,0.018,0.009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044,0.021,0.026,0.013,0.037,0.081,0.02,0.037,0.053,0.056
0.157,0.084,0.116,0.057,0.147,0.267,0.093,0.152,0.202,0.196
0.285,0.166,0.194,0.119,0.285,0.428,0.199,0.253,0.338,0.318
0.415,0.221,0.24,0.168,0.405,0.536,0.3,0.31,0.433,0.404
0.508,0.246,0.257,0.208,0.494,0.588,0.341,0.351,0.503,0.448
0.563,0.244,0.24,0.224,0.521,0.587,0.352,0.382,0.523,0.445
0.556,0.217,0.199,0.199,0.479,0.523,0.336,0.389,0.496,0.388
0.475,0.175,0.147,0.144,0.383,0.411,0.281,0.343,0.423,0.293
0.347,0.125,0.092,0.09,0.246,0.268,0.19,0.23,0.305,0.182
0.186,0.058,0.043,0.046,0.104,0.119,0.085,0.098,0.162,0.076
0.025,0.003,0.007,0.004,0.007,0.008,0.009,0.01,0.018,0.005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017,0.023,0.03,0.024,0.017,0.038,0.016,0.032,0.063,0.042
0.092,0.115,0.135,0.118,0.078,0.154,0.087,0.147,0.228,0.172
0.237,0.278,0.256,0.244,0.145,0.296,0.216,0.279,0.375,0.293
0.414,0.433,0.342,0.367,0.189,0.378,0.354,0.385,0.476,0.377
0.521,0.522,0.384,0.432,0.23,0.408,0.404,0.448,0.531,0.409
0.562,0.538,0.376,0.457,0.249,0.403,0.403,0.462,0.541,0.408
0.541,0.506,0.319,0.442,0.233,0.361,0.374,0.421,0.509,0.375
0.466,0.428,0.219,0.382,0.186,0.273,0.31,0.333,0.433,0.311
0.342,0.31,0.127,0.279,0.117,0.16,0.197,0.219,0.318,0.224
0.182,0.162,0.052,0.144,0.047,0.059,0.083,0.097,0.175,0.116
0.019,0.017,0.004,0.014,0.003,0.003,0.006,0.01,0.02,0.012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.022,0.048,0.022,0.021,0.025,0.006,0.02,0.043,0.059,0.037
0.099,0.199,0.108,0.097,0.125,0.044,0.097,0.181,0.228,0.153
0.22,0.37,0.232,0.211,0.259,0.103,0.204,0.327,0.38,0.286
0.35,0.508,0.346,0.309,0.365,0.157,0.311,0.432,0.485,0.398
0.426,0.582,0.395,0.375,0.436,0.199,0.382,0.49,0.538,0.465
0.446,0.602,0.379,0.383,0.463,0.215,0.39,0.504,0.547,0.481
0.405,0.562,0.313,0.342,0.442,0.205,0.343,0.471,0.512,0.446
0.323,0.471,0.207,0.264,0.374,0.171,0.26,0.395,0.433,0.36
0.223,0.335,0.104,0.166,0.261,0.114,0.168,0.28,0.313,0.248
0.099,0.173,0.039,0.067,0.114,0.05,0.07,0.147,0.168,0.121
0.009,0.02,0.002,0.004,0.009,0.004,0.003,0.015,0.016,0.011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
